"* Establish a National Park Completion Budget of $500 million annually to meet the goal of completing our National Parks and Marine Protected Areas Systems by 2015.","501"
"* establish a new Gateway programme to enable young New Zealanders experience a variety of workplaces.","706"
"* establish a parent advocacy service.","506"
"* Establish a program to deal with the estimated 200,000 people living in Canada without official status that leads to full landed immigrant status for those who have become contributing members of Canadian society.","601"
"* establish a Royal Commission on GM issues.","501"
"* Establish a significant Toxic Chemical Tax (CTC) on harmful chemicals to make industry accountable for chemicals it produces and to prod industry to reduce and eliminate the production of toxic substances registered under the CEPA.","501"
"* establish an independent judicial commission to keep judges accountable.","202"
"* Establish an Independent Review Commission made up of marine biologists, ecologists and resource economists to investigate (with input from fishers, fishing communities and indigenous peoples) the causes of the enormous decline in Canada's fisheries resources and recommend policies and programs to restore offshore and inshore fisheries.","501"
"* establish an Office of Small Business as a strong voice in government.","402"
"* Establish an Olympic Spending Accountability Act, to ensure the effective long-term use of taxpayers dollars provided to the 2010 Vancouver Olympics.","410"
"* Establish and fund a special program to provide grants to non-profit societies setting up palliative care hospices.","504"
"* establish centres to enable graduate students and staff, whose work has commercial relevance, to prepare their work for transfer to the marketplace.","410"
"* establish maximum waiting times for treatment to provide certainty about when people will get the surgery they need.","504"
"* Establish rigorous needs based eligibility standards for basic income to permit an affordable benefit system that provides adequate benefit levels; and,","504"
"* establish Special Housing Action Zones in areas with particularly serious housing needs where the land is predominantly multiply owned to increase the supply of housing.","504"
"* Establish specific job re-entry programmes for women with children who want to restart their working life either part-time or full-time.","504"
"* Establish terrestrial and marine protected areas in an ecologically representative network in the three northern Territories.","501"
"* Establish the sale of marijuana to adults for medicinal or personal use through licensed distribution outlets.","408"
"* establishing a high-level Science and Innovation Advisory Council to report to the Prime Minister.","411"
"* establishing an Artists Fellowship Fund providing grants to established artists.","502"
"* establishing an Arts Allowance to assist artists become established.","502"
"* establishing the New Zealand Music Commission to encourage the development of the music industry.","502"
